eggpod 788.000000 -120.000000 -144.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
acid_tube 600.000000 176.000000 47.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 640.000000 -248.000000 47.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 792.000000 -40.000000 -144.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
reactor -1416.000000 -264.000000 335.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
telenode -1404.000000 -92.000000 324.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
telenode -1284.000000 -176.000000 324.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
arm -1424.000000 88.000000 333.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000 0 0 0.000000
medistat -1424.000000 8.000000 327.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
mgturret -1176.000000 -280.000000 340.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0 0 0.000000
mgturret -1232.000000 -92.000000 340.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0 0 0.000000
mgturret -1304.000000 76.000000 340.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0 0 0.000000
dpoint_b -1183.939087 -525.672852 32.125000 0.000000 89.000000 0.000000 0.000000 0.000000 1.000000 30.000000 89.000000 1.000000 2 0 0.000000
overmind 608.000000 -32.000000 -144.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
dpoint_c 165.103760 589.466675 32.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 30.000000 1.000000 1.000000 2 0 0.000000
dpoint_a -1025.243286 -1792.068848 352.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000 2 0 0.000000
eggpod 788.000000 40.000000 -144.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
