reactor 900.000000 -232.000000 -960.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
telenode 784.000000 -144.000000 -971.874207 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
telenode 892.000000 -120.000000 -971.874207 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
arm 676.000000 -220.000000 -962.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
mgturret 768.000000 104.000000 -955.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0 0 0.000000
mgturret 900.000000 -344.000000 -955.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0 0 0.000000
mgturret 596.000000 -308.000000 -955.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0 0 0.000000
overmind 432.000000 -1248.000000 271.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
eggpod 388.000000 -1380.000000 271.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
barricade 184.000000 -992.000000 271.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 312.000000 -1164.000000 271.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 240.000000 -1204.000000 271.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 332.000000 -1464.000000 271.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
dpoint_b 259.153687 -1.238083 256.625000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 30.000000 179.000000 1.000000 2 0 0.000000
dpoint_a -987.877502 726.938538 188.625000 0.000000 135.000000 0.000000 0.000000 0.000000 1.000000 30.000000 135.000000 1.000000 2 0 0.000000
dpoint_c 1679.051270 -1057.072876 -383.375000 0.000000 -44.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -44.000000 1.000000 2 0 0.000000
eggpod 268.000000 -1300.000000 271.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
