reactor 32.000000 384.000000 591.625000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
telenode -64.000000 416.000000 580.125000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 30.000000 450.000000 0.000000 0 0 0.000000
arm 64.000000 192.000000 589.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
medistat -64.000000 192.000000 583.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
mgturret -160.000000 160.000000 596.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 0.000000 0 0 0.000000
mgturret -416.000000 160.000000 596.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000 0 0 0.000000
overmind 1064.000000 -1272.000000 79.125000 0.000000 126.899002 0.000000 0.000000 0.000000 1.000000 30.000000 126.899002 0.000000 0 0 0.000000
acid_tube 992.000000 -1344.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 992.000000 -1648.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 1632.000000 -1696.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 1632.000000 -1392.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
eggpod 1040.000000 -1776.000000 79.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
eggpod 1552.000000 -1776.000000 79.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 30.000000 360.000000 0.000000 0 0 0.000000
dpoint_a -1404.614502 -1022.742493 544.625000 0.000000 -137.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -137.000000 1.000000 2 0 0.000000
telenode 72.000000 304.000000 580.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 30.000000 360.000000 0.000000 0 0 0.000000
dpoint_b 675.092224 -833.895081 576.625000 0.000000 -44.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -44.000000 1.000000 2 0 0.000000
dpoint_c 1389.054932 -1642.238403 592.625000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -2.000000 1.000000 2 0 0.000000
