acid_tube -1584.000000 -804.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube -1344.000000 -800.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
eggpod -1656.000000 -976.000000 79.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 30.000000 360.000000 0.000000 0 0 0.000000
overmind -1152.000000 -840.000000 79.125000 0.000000 36.015900 0.000000 0.000000 0.000000 1.000000 30.000000 36.015900 0.000000 0 0 0.000000
acid_tube -1088.000000 -918.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
eggpod -1360.000000 -1070.000000 -80.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
eggpod -1632.000000 -1424.000000 279.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
reactor -1224.000000 944.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
arm -1232.000000 1040.000000 205.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
telenode -1536.000000 848.000000 196.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 30.000000 270.000000 0.000000 0 0 0.000000
telenode -1344.000000 848.000000 196.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 30.000000 270.000000 0.000000 0 0 0.000000
telenode -1440.000000 848.000000 196.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 30.000000 270.000000 0.000000 0 0 0.000000
mgturret -1600.000000 1072.000000 212.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 0.000000 0 0 0.000000
mgturret -1208.000000 1232.000000 212.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 0.000000 0 0 0.000000
dpoint_a -209.512848 80.036331 68.625000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -89.000000 1.000000 2 0 0.000000
acid_tube -1120.000000 -1116.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
repeater -3025.395508 1659.385132 -232.375000 0.000000 -9.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -9.000000 1.000000 2 0 0.000000
medistat -3071.481689 1586.398193 -240.375000 0.000000 -55.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -55.000000 1.000000 2 0 0.000000
dpoint_b -3036.799561 2158.078857 -1183.375000 0.000000 -88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -88.000000 1.000000 2 0 0.000000
dpoint_c -1364.637939 1786.734375 464.625000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000 2 0 0.000000
