eggpod 2688.000000 2112.000000 -280.875000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 30.000000 450.000000 0.000000 0 0 0.000000
overmind 2368.000000 1344.000000 -240.875000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 30.000000 270.000000 0.000000 0 0 0.000000
acid_tube 2768.000000 1392.000000 -240.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 2304.000000 1904.000000 -240.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 2304.000000 1696.000000 -240.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube 2928.000000 1392.000000 -240.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
telenode -112.000000 624.000000 4.125000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 30.000000 450.000000 0.000000 0 0 0.000000
reactor -240.000000 672.000000 15.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 30.000000 270.000000 0.000000 0 0 0.000000
mgturret -240.000000 560.000000 20.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000 0 0 0.000000
mgturret -352.000000 240.000000 20.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000 0 0 0.000000
mgturret -192.000000 240.000000 20.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000 0 0 0.000000
dpoint_c 1629.454956 442.576508 -255.875000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 30.000000 178.000000 1.000000 2 0 0.000000
telenode -368.000000 624.000000 4.125000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 30.000000 450.000000 0.000000 0 0 0.000000
dpoint_b 3279.193848 1026.447632 164.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 1.000000 2 0 0.000000
dpoint_d 3588.495850 -818.988953 -31.875000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -89.000000 1.000000 2 0 0.000000
eggpod 2496.000000 1344.000000 -64.875000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 30.000000 270.000000 0.000000 0 0 0.000000
dpoint_a 1164.534058 1309.116821 0.625000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 30.000000 179.000000 1.000000 2 0 0.000000
