telenode 2316.000000 1556.000000 36.125000 0.000000 167.563004 0.000000 0.000000 0.000000 1.000000 30.000000 167.563004 0.000000 0 0 0.000000
telenode 2136.000000 1456.000000 36.125000 0.000000 73.754997 0.000000 0.000000 0.000000 1.000000 30.000000 73.754997 0.000000 0 0 0.000000
medistat 2216.000000 1572.000000 39.125000 0.000000 91.905602 0.000000 0.000000 0.000000 1.000000 30.000000 91.905602 0.000000 0 0 0.000000
mgturret 2114.000000 1572.000000 52.125000 0.000000 -44.521900 0.000000 0.000000 0.000000 1.000000 0.000000 -44.521900 0.000000 0 0 0.000000
mgturret 2328.000000 1352.000000 -91.875000 0.000000 -165.425003 0.000000 0.000000 0.000000 1.000000 0.000000 -165.425003 0.000000 0 0 0.000000
overmind -1926.550049 -1343.079956 151.125000 0.000000 95.156998 0.000000 0.000000 0.000000 1.000000 30.000000 95.156998 0.000000 0 0 0.000000
eggpod -1944.000000 -1432.000000 151.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
eggpod -1704.000000 -1200.000000 143.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000 0 0 0.000000
acid_tube -1072.000000 -1368.000000 -96.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube -1592.000000 -1216.000000 143.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
acid_tube -1896.000000 -1552.000000 151.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000 0 0 0.000000
arm 2248.000000 1680.000000 5.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000 0 0 0.000000
dpoint_c 104.371643 -170.103775 320.625000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 30.000000 179.000000 1.000000 2 0 0.000000
dpoint_a 1388.691162 24.023182 260.625000 0.000000 -50.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -50.000000 1.000000 2 0 0.000000
reactor 2356.000000 1680.000000 7.125000 0.000000 32.896000 0.000000 0.000000 0.000000 1.000000 30.000000 32.896000 0.000000 0 0 0.000000
dpoint_b -574.346924 -128.062637 256.625000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 30.000000 177.000000 1.000000 2 0 0.000000
